id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
447980,"2025-11-10 12:56:42",11272,"SACA CALLOS 10120",6601000101205,3,3.25,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331434"
447979,"2025-11-10 12:54:50",8454,"LICUADORA PORTATIL 20196",8202000201964,5,6,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085485"
447977,"2025-11-10 12:54:32",535,"TINTE ET 5.8 CASTAÑO CLARO MARRON",7861076256509,8,5.75,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331433"
447978,"2025-11-10 12:54:32",27968,"BROCHAS LOLA ",NC24610,23,0.25,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331433"
447976,"2025-11-10 12:39:20",21828,"LEGO GRANDE",6976528955389,1,12,"LOCAL PRINCIPAL","S/N
",0,1,"local 5
"
447975,"2025-11-10 12:37:53",26178,"PELUCHE DRAGON",PELUCHEGOKUJA46,4,3.5,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447974,"2025-11-10 12:37:20",26187,"PELUCHE GATO 25JM-488",PELUCHEGAT25JM488,1,2.5,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447972,"2025-11-10 12:36:50",24804,"OSO TRAJE 1009-1",OSOTRAJE,9,3,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447973,"2025-11-10 12:36:49",27378,"TAZA X 3 CS 11703",6724134117031,12,2,"LOCAL PRINCIPAL","S/N
",0,1,"bingo
"
447971,"2025-11-10 12:36:18",26765,"FELPO OSO SC19019",7890648190194,7,5.87,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447970,"2025-11-10 12:35:43",26213,"PELUCHE SURTIDO PEQ 25EMS-70",25EMS70PELUCHESUR,26,1.5,"LOCAL PRINCIPAL ","S/N
",0,5,"local 5
"
447969,"2025-11-10 12:34:21",24408,"PELUCHE ST SENTADO",STISHGIGANTE9,10,9,"LOCAL PRINCIPAL","S/N
",0,1,"local 5
"
447968,"2025-11-10 12:33:41",23246,"PELUCHE SPRUNKIS",PELUCHESPRUN02,5,6,"LOCAL PRINCIAL","S/N
",0,1,"local 5
"
447967,"2025-11-10 12:33:09",26213,"PELUCHE SURTIDO PEQ 25EMS-70",25EMS70PELUCHESUR,31,1.5,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447966,"2025-11-10 12:32:33",26206,"PELUCHE AGUACATE 25EMS-71",25EMS71AGUACATE,4,3,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447965,"2025-11-10 12:32:00",26648,"FELPO OSO CHOMPA SC19058",6925613190587,2,9.55,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447964,"2025-11-10 12:31:27",26200,"PELUCHE DINOSAURIO PEQUEÑO",25JM61B,1,3.5,"LOCAL PRINCIPAL ","S/N
",0,2,"local 5
"
447963,"2025-11-10 12:29:33",27960,"LAPIZ DELINEADOR ",6912345698900,45,0.29,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085484"
447962,"2025-11-10 12:29:24",26760,"FELPO CAPIBARA POLLO SC19073",6925613190730,11,3.22,"LOCAL PRINCIPAL ","S/N
",0,3,"local 5
"
447961,"2025-11-10 12:28:42",27302,"FELPO CELESTE CHOMPA SC19054",6925613190549,4,4.31,"LOCAL PRINCIPAL ","S/N
",0,1,"local 5
"
447960,"2025-11-10 12:26:10",13034,"PINCHOS PLASTICO RECTANGULAR TIERRA",5932025005362,5,1.7472,"LOCAL PRINCIPAL","IVA
",0,12,"local 5
"
447959,"2025-11-10 12:25:40",13072,"PINCHO VARIADO JDA235165-235167",00000000004310A,256,0.23,"LOCAL PRINCIPAL ","CAMBIO DE IVA
",0,6,"local 5
"
447958,"2025-11-10 12:22:51",13445,"PORTARETRATOS SC11032",6905919110328,6,1.344,"LOCAL PRINCIPAL ",,0,1,"Factura doc. 001-050-000331432"
447954,"2025-11-10 12:22:50",24433,"MASCARILLA DE LABIOS",6975239996445,36,0.18,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331432"
447952,"2025-11-10 12:22:50",20005,"BASTONES NAVIDAD K555",8202400242994,2,0.6,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331432"
447955,"2025-11-10 12:22:50",10686,"MASCARILLA DE VELO ",6928001840972,125,0.12,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331432"
447956,"2025-11-10 12:22:50",7850,"FUNDA REGALO SIN CODIGO N.4",00000000002669A,22,0.45,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331432"
447951,"2025-11-10 12:22:50",27820,"CORRECTOR MISS ROYAL 2501HG56-05",6970916453808,21,0.8,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331432"
447950,"2025-11-10 12:22:50",27847,"TINTA DE LABIO 2401HG01-13",6988250301136,22,0.45,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331432"
447953,"2025-11-10 12:22:50",27912,"ADORNO SURTIDO NAVIDAD HXT024",6920220300244,25,0.41,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331432"
447957,"2025-11-10 12:22:50",4795,"RELOJ HOMBRE SURTIDO COLOR ",00000000001454A,10,3,"VITRINA DE ARETES Y RELOJ","S/N
",0,1,"Factura doc. 001-050-000331432"
447949,"2025-11-10 12:21:53",17507,"FUNDA DE REGALO B08 173",00000000005401A,1240,0.16,"LOCAL PRINCIPAL ","S/N
",0,48,"local 5
"
447948,"2025-11-10 12:16:54",7860,"FUNDA REGALO SIN CODIGO 1",00000000002672A,118,0.18,"LOCAL PRINCIPAL","S/N
",0,24,"local 5
"
447947,"2025-11-10 12:16:30",22446,"FUNDA REGALO VALENTIN PEQUEÑA ",694510101020110,151,0.224,"LOCAL PRINCIPAL","S/N
",0,12,"local 5
"
447946,"2025-11-10 12:16:10",18612,"FUNDA DE JOYAS DE TELA",8388032317795,254,0.1,"TABLERO DE BROCHAS ","S/N
",0,10,"NotaVenta doc. 001-050-000085483"
447945,"2025-11-10 12:15:58",7854,"FUNDA REGALO SIN CODIGO N.3",00000000002671A,3258,0.33,"LOCAL PRINCIPAL","S/N
",0,36,"local 5
"
447944,"2025-11-10 12:14:18",27871,"FUNDA DE REGALO BOTELLA",2022157110171,180,0.3,"LOCAL PRINCIPAL ","S/N
",0,12,"local 5
"
447943,"2025-11-10 12:13:47",4003,"SOMBRILLA AUTOMATICA 525-5/600",00000000001163A,162,2.56,"LOCAL PRINCIPAL","S/N
",0,6,"local 5
"
447942,"2025-11-10 12:13:18",24692,"MONEDERO SURTIDO CC8151",6775711081511,35,0.33,"LOCAL PRINCIPAL","S/N
",0,12,"local 5
"
447941,"2025-11-10 12:12:24",26443,"TETERA CS10758 10759 1",6971244041545,6,12.19,"LOCAL PRINCIPAL","S/N
",0,1,"local 5
"
447940,"2025-11-10 12:08:43",25693,"REPOSTERO ENLOZADO X5",00000000006537A,6,5,"LOCAL PRINCIPAL","S/N
",0,1,"local 5
"
447939,"2025-11-10 12:07:25",27642,"PINCHOS GIRASOL ",6188202446223,27,0.56,"LOCAL PRINCIPAL","S/N
",0,8,"local 5
"
447938,"2025-11-10 12:07:11",13384,"GIRNALDA VARIADA 5MT JAHCT18",8201900190637,120,1.0001,"LOCAL PRINCIPAL ","s/n
",0,3,"Factura doc. 001-050-000331431"
447935,"2025-11-10 12:07:11",27772,"ADORNO NAVIDEÑO 2301YM31",7895266927313,6,0.4,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331431"
447934,"2025-11-10 12:07:11",28015,"ADORNO LAZO NAVIDAD JAHK831",8202500254163,22,1,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331431"
447933,"2025-11-10 12:07:11",906,"FUNDA BOUTIQUE 12X14",00000000000089A,28,2.67,"BODEGA DEL LOCAL #2","S/N
",0,1,"Factura doc. 001-050-000331431"
447937,"2025-11-10 12:07:11",907,"FUNDA BOUTIQUE 14X20",00000000000090A,4,3.97,"BODEGA DEL LOCAL #2","S/N
",0,1,"Factura doc. 001-050-000331431"
447936,"2025-11-10 12:07:11",11118,"CINTA DOBLE FAST 5M18MM",7861087706222,8,2.66,"ESTANTE DE CUMPLEAÑOS","S/N
",0,1,"Factura doc. 001-050-000331431"
447932,"2025-11-10 12:05:21",10392,"MEDIA SPORT 20 EUROCOLOR ",7861035801337,21,0.88,"ESTANTE DE MEDIAS","S/N
",0,1,"NotaVenta doc. 001-050-000085482"
447931,"2025-11-10 11:59:12",27245,"ANIMALITOS DE PESEBRE C/U",ANIMALESDEPESEBRE,284,0.17,"LOCAL PRINCIPAL","S/N
",0,6,"Factura doc. 001-050-000331430"
447930,"2025-11-10 11:59:12",2587,"BOMBILLO NAVIDAD MINI",8202121000309,160,0.4,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331430"
447929,"2025-11-10 11:59:12",21603,"LAZO DORADO NAVIDEÑO JAHK324",8202300234099,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331430"
447928,"2025-11-10 11:58:52",21603,"LAZO DORADO NAVIDEÑO JAHK324",8202300234099,1,0.54,"LOCAL PRINCIPAL","S/N
",1,0,"bodega
"
447927,"2025-11-10 11:47:14",16485,"VINCHA COQUETA CHICHIN ",00000000005152A,719,1.07,"LOCAL PRINCIPAL ","compra
",0,1,"NotaVenta doc. 001-050-000085481"
447926,"2025-11-10 11:40:20",27685,"RAMO DE FLORES CM2210-3",00000000006574A,17,3.21,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085480"
447925,"2025-11-10 11:40:20",2301,"ACETONA NAILS 28ML",7862113780124,367,0.17,"VITRINA DE ESMALTES","S/N
",0,1,"NotaVenta doc. 001-050-000085480"
447924,"2025-11-10 11:40:20",8558,"BALSAMO CHAP LIP KISS CEREZA",769602443300,144,0.76,"SOBRE LA VITRINA","S/N
",0,1,"NotaVenta doc. 001-050-000085480"
447923,"2025-11-10 11:19:21",22330,"ESMALTE GLAM NAILS EGN-75",7861168701571,17,1.2,"VITRINA ESMALTES","S/N
",0,1,"Factura doc. 001-050-000331429"
447922,"2025-11-10 11:19:21",8388,"ARETE PLASTICO CJA CORAZON C P",00000000002871A,1130,0.1,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331429"
447920,"2025-11-10 11:09:14",2587,"BOMBILLO NAVIDAD MINI",8202121000309,161,0.4,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331428"
447921,"2025-11-10 11:09:14",2215,"LUZ LED MULTICOLOR 200",888880000632,89,1.14,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331428"
447919,"2025-11-10 11:09:14",27793,"ADORNO DE NAVIDAD 2301HMB39",6902892301392,21,0.75,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331428"
447918,"2025-11-10 11:09:14",13384,"GIRNALDA VARIADA 5MT JAHCT18",8201900190637,123,1.0001,"LOCAL PRINCIPAL ","s/n
",0,3,"Factura doc. 001-050-000331428"
447917,"2025-11-10 11:04:45",17809,"ESPEJO REDONDO 23388",NC23388,95,0.39,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085479"
447916,"2025-11-10 11:04:45",10680,"CEPILLOS DE CABELLO",NC20708,25,1.36,"ESTANTE DE ROPA DE BEBE","S/N
",0,1,"NotaVenta doc. 001-050-000085479"
447915,"2025-11-10 11:04:45",6707,"LIGA GRUESA ALGODON NEGRO ES227154-1",00000000002278A,366,0.62,"TABLERO DE BISUTERIA","S/N
",0,1,"NotaVenta doc. 001-050-000085479"
447914,"2025-11-10 10:37:35",8396,"MOÑO LIGA GERALDY NEGRA",NC1672,1991,0.12,"LOCAL PRINCIPAL","S/N
",0,3,"NotaVenta doc. 001-050-000085478"
447913,"2025-11-10 10:24:23",25526,"ESMALTE VOGUE 45SEG NOCHE ESTRELLADA",7509552956986,12,1.66,"VITRINA DE ESMALTES","S/N
",0,1,"NotaVenta doc. 001-050-000085477"
447912,"2025-11-10 10:24:23",7406,"ARETES ECONOMICOS X12 PARES",00000000002537A,468,0.38,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085477"
447911,"2025-11-10 10:24:23",24870,"SOLPRESA SONIC",6985358995045,13,0.45,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085477"
447910,"2025-11-10 10:24:23",27727,"CADENA Y ARETES ",CADENAYARETES,78,1.65,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085477"
447907,"2025-11-10 10:19:12",25877,"JUEGO DE TAZAS CON PLATOS JAH20152",8202000201520,20,6.53,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331427"
447909,"2025-11-10 10:19:12",25139,"BOMBONERA CS20948",6920112109481,10,3.28,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331427"
447905,"2025-11-10 10:19:12",20824,"JUEGO DE TAZAS Y PLATOS 23805",8202300238059,7,4,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331427"
447906,"2025-11-10 10:19:12",27636,"OLLA DE VIDRIO 1.8/LT 25EST-07",25EST07,11,3.6,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331427"
447908,"2025-11-10 10:19:12",25123,"SET DE VASOS CS16387",6978225217876,11,2.13,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331427"
447904,"2025-11-10 10:19:12",27937,"CEVICHERO JAH16140",8201600161401,7,3,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331427"
447902,"2025-11-10 09:48:59",18754,"SACHET PROKPIL CHOCOLATE",7707931082909,10,1.14,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000331426"
447901,"2025-11-10 09:48:59",957,"OXIGENTA VL 30 HIDROXON 100ML",7862102817015,71,1.06,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000331426"
447903,"2025-11-10 09:48:59",526,"TINTE ET 6.8 RUBIO OSCURO MARRON",7861076256516,6,5.72,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331426"
447900,"2025-11-10 09:35:55",15634,"DESODORANTE SPRAY AVON MUJER",7909189294268,3,3,"LOCAL PRINCIPAL","IVA
",0,1,"NotaVenta doc. 001-050-000085476"
447899,"2025-11-10 09:35:55",25844,"MOCHILA ANALIA 006S",MOCHILAANALIA006S,14,14,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085476"
447898,"2025-11-10 09:19:36",21010,"RIMEL PROSA MAXI VOLUMEN",7501734430338,13,4.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331425"
447897,"2025-11-09 19:18:30",7108,"POLVO SUELTO BARDOT NATURAL",7703799203074,5,3.06,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331424"
447894,"2025-11-09 19:18:30",27149,"SHAMPOO MEN 3 EN 1",7862114196535,9,1.95,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331424"
447896,"2025-11-09 19:18:30",8098,"MEDIA INGESA 40 GRAFITO LXL",7861035802280,53,1.86,"VITRINA DE LENCERIAS","S/N
",0,1,"Factura doc. 001-050-000331424"
447895,"2025-11-09 19:18:30",8109,"MEDIA INGESA SPORT 2EN1 GRAFITO",7861035801191,18,1.04,"VITRINA DE LENCERIAS","S/N
",0,1,"Factura doc. 001-050-000331424"
447893,"2025-11-09 19:15:34",25089,"POLVO SUELTO FULL HB ZAR-8191",6924269781910,20,1.29,"VITRINA LABIAL","S/N
",0,1,"NotaVenta doc. 001-050-000085475"
447891,"2025-11-09 19:15:34",24851,"FERFUME VARIADO DE MUJER",6931978146824,9,4,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085475"
447892,"2025-11-09 19:15:34",23886,"SET COLONIA Y CREMA DARING PEACH ",6930446834232,9,4.64,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085475"
447890,"2025-11-09 19:13:55",28044,"LUZ ESTRELLA YM666W",6965707035950,9,2.5,"LOCAL PRINCIPAL ","S/N
",9,0,"Inventario inicial"
447888,"2025-11-09 19:13:29",7319,"POLVO SUELTO BARDOT TRASLUCIDO",7703799203098,10,3.4272,"VITRINA DE LABIALES","S/N
",0,1,"NotaVenta doc. 001-050-000085474"
447889,"2025-11-09 19:13:29",4772,"BASE LIQUIDA LA COLORS NATURAL 352",081555793524,3,5.61,"VITRINA DE LABIALES","S/N
",0,1,"NotaVenta doc. 001-050-000085474"
447887,"2025-11-09 19:10:25",28043,"ESTRELLA CON LUZ YM630E",6965707035776,9,2,"LOCAL PRINCIPAL ","S/N
",9,0,"Inventario inicial"
447886,"2025-11-09 19:07:31",27922,"LUZ LED CORTINA AMARILLA CED1300N",8635968200319,11,5.08,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085473"
447885,"2025-11-09 19:07:31",26080,"JUGUETE SLIME ",6973247071307,0,0,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085473"
447884,"2025-11-09 19:07:21",9416,"PIRCING VARIADO CEJA LABIO ETC",00000000003209A,3293,0.14,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085472"
447883,"2025-11-09 19:07:18",27912,"ADORNO SURTIDO NAVIDAD HXT024",6920220300244,26,0.41,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085471"
447882,"2025-11-09 19:07:13",8094,"MEDIA INGESA 40 EUROCOLOR LXL",7861035802228,86,2.01,"VITRINA DE LENCERIAS","S/N
",0,1,"NotaVenta doc. 001-050-000085470"
447881,"2025-11-09 19:04:11",28042,"ADORNO CORONA NAVIDEÑA CN2301",6912300023013,3,6.8,"LOCAL PRINCIPAL ","S/N
",3,0,"Inventario inicial"
447880,"2025-11-09 19:02:56",25100,"LOP COLOR MATTE INK CHOCOLATE ZAR-5694",6924269756949,17,0.89,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085469"
447879,"2025-11-09 18:59:43",8598,"CINTA ELASTICA BUSTO",00000000002628,11,1.95,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085468"
447878,"2025-11-09 18:53:50",13384,"GIRNALDA VARIADA 5MT JAHCT18",8201900190637,126,1.0001,"LOCAL PRINCIPAL ","s/n
",0,15,"Factura doc. 001-050-000331423"
447877,"2025-11-09 18:53:50",21695,"EXTENCION DE LUZ BLANCA 15FT 3.6MT",7453021100151,38,1,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331423"
447876,"2025-11-09 18:53:20",21457,"TINTE DUO 9-3 RUBIO MUY CLARO DORADO",7750075043930,0,0,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331422"
447875,"2025-11-09 18:52:21",28041,"ADORNO BASTON NAVIDEÑO CN2567",6920250225678,12,0.94,"LOCAL PRINCIPAL ","S/N
",12,0,"Inventario inicial"
447874,"2025-11-09 18:51:49",5198,"DELINEADOR YANBAL NEGRO",0012999,1,6.39,"ESTANTE DE RIMELES","S/N
",0,1,"Factura doc. 001-050-000331421"
447873,"2025-11-09 18:51:49",21709,"VINCHA PAR FLOR ECON COLORES",VINCHAFLORECON,19,1,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331421"
447872,"2025-11-09 18:51:49",26945,"MOÑO CC1361",6912345600101,123,0.42,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331421"
447871,"2025-11-09 18:51:49",10047,"VINCHA PICO C UNA PP176",00000000003415A,8,1,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331421"
447867,"2025-11-09 18:51:42",19907,"ABACO DOBLE PIZARRA",00000000005855A,3,3.5,"LOCA PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085467"
447868,"2025-11-09 18:51:42",24380,"DELINEADOR LIQUIDO GERALDY",6971968504104,8,1.07,"LOCA PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085467"
447865,"2025-11-09 18:51:42",27142,"JUGUETE CAPYBA",6902577103518,4,1.3,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085467"
447870,"2025-11-09 18:51:42",26946,"CEPILLO INFANTIL ",CEPILLOINFANTIL,30,0.83,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085467"
447869,"2025-11-09 18:51:42",27745,"COLLAR DE BITA 2404EM-QC05",COLLARDEBITA,16,0.8,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085467"
447866,"2025-11-09 18:51:42",15963,"IMPERMIABLE DE NIÑOS JAH22219",8202200222196,31,0.6,"LOCAL PRINCIPAL ","IVA
",0,1,"NotaVenta doc. 001-050-000085467"
447864,"2025-11-09 18:48:16",28040,"OREJAS DEL RENO CON LUZ HXT036",6920230300364,60,0.98,"LOCAL PRINCIPAL ","S/N
",60,0,"Inventario inicial"
447863,"2025-11-09 18:37:39",28039,"BOMBILLO VERDE 8A6GR",2025533053314,18,1.49,"LOCAL PRINCIPAL ","S/N
",18,0,"Inventario inicial"
447862,"2025-11-09 18:33:52",13413,"LUZ LED CALIDA CORTINA JAHD2060",8002020020602,59,4.5,"LOCAL PRINCIPAL ","IVA
",1,0,"POR CAMBIO

"
447861,"2025-11-09 18:30:07",28038,"BOMBILLO VARIADO 3ABE6",2025533053116,30,0.3,"LOCAL PRINCIPAL ","S/N
",30,0,"Inventario inicial"
447856,"2025-11-09 18:24:40",8518,"PINCHO MINI VARIOS CADA UNO",00000000002271B,249,0.15,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085466"
447860,"2025-11-09 18:24:40",27485,"CLANS COLONIA PARA BEBE",7862114198447,5,1.15,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085466"
447855,"2025-11-09 18:24:40",19761,"PINCHO METAL CADA UNO",NC24121,19,0.74,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085466"
447857,"2025-11-09 18:24:40",23629,"JENGA 24FNE006 M",6936976250375,1,1.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085466"
447859,"2025-11-09 18:24:40",23630,"JENGA 24FNE007 L",6936976250382,8,2,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085466"
447858,"2025-11-09 18:24:40",24672,"BINGO JUEGO DE MESA",BINGOJUEGO,20,1.4,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085466"
447854,"2025-11-09 18:22:10",28037,"BOMBILLO AZUL 6A6F",2025533053178,18,0.72,"LOCAL PRINCIPAL ","S/N
",18,0,"Inventario inicial"
447853,"2025-11-09 18:19:33",9360,"BIOTANIK SHAMPOO RIZOS DSICIPLINADOS ALOE  500ML",7862114192902,8,4.7,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331420"
447852,"2025-11-09 18:14:49",28036,"BOMBILLO VARIADO 12CM 12A1",2025533053062,36,1.2,"LOCAL PRINCIPAL ","S/N
",36,0,"Inventario inicial"
447851,"2025-11-09 18:14:30",25323,"FUNDA DE BASURA CUENCANITA 30X36",7868001180083,49,0.61,"BODEGA DEL LOCAL #2","S/N
",0,5,"LOCAL MERCADO JOCELYNE
"
447850,"2025-11-09 18:09:55",11533,"ROMPECABEZAS MADERA 40E7A 15",00000000003910A,75,1.34,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085465"
447849,"2025-11-09 18:09:54",27772,"ADORNO NAVIDEÑO 2301YM31",7895266927313,8,0.4,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085465"
447848,"2025-11-09 18:09:02",28035,"BOMBILLO VERDE 10A6GR",2024030123063,6,3.98,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
447846,"2025-11-09 18:07:23",7138,"BALON MIKASA ECONOMICO N-5",00000000001849A,158,2.35,"LOCAL PRINCIPAL","S/NIVA
",0,1,"NotaVenta doc. 001-050-000085464"
447847,"2025-11-09 18:07:23",1002,"ACONDICIONADOR SALONIN LISSO 300 ML",7702113034134,10,4.2624,"ESTANTE DE SHAMPOOS","S/N
",0,1,"NotaVenta doc. 001-050-000085464"
447845,"2025-11-09 18:06:53",6421,"PILA PANAPLUS AA",6933298820026,1787,0.44,"TABLERO DE BROCHAS","S/N
",0,3,"NotaVenta doc. 001-050-000085463"
447843,"2025-11-09 18:00:30",1912,"CARTERA VARIOS MODELOS",00000000000404A,4,8,"VITRINA DE SOMBRAS Y BILLETERAS","S/N
",0,1,"Factura doc. 001-050-000331419"
447842,"2025-11-09 18:00:30",21254,"TIJERA MARTINA 9627",694899796276,23,3,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"Factura doc. 001-050-000331419"
447844,"2025-11-09 18:00:30",26159,"TAZA BLANCA 5666",TAZA5666,512,0.8,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331419"
447841,"2025-11-09 17:59:08",28033,"BOMBILLO PLATIADO 6A6C ",2024030123193,18,0.72,"LOCAL PRINCIPAL ","S/N
",18,0,"Inventario inicial"
447840,"2025-11-09 17:54:16",26274,"STE ATOMIZADORT X5 CAJITA",6968786458023,12,2.25,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085462"
447839,"2025-11-09 17:54:16",26391,"BRILLO LABIAL VICTORIAS SPIRIT",BRILLOLABIAL,14,0.74,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085462"
447838,"2025-11-09 17:52:48",28032,"BOMBILLO DORADO 10A6B",2025533053031,6,3.98,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
447837,"2025-11-09 17:50:44",13751,"VINCHA PARA FIESTA C/P",00000000004405A,85,0.3,"LOCAL PRINCIPAL ","iva
",0,2,"NotaVenta doc. 001-050-000085461"
447836,"2025-11-09 17:50:44",7912,"POPIT PEQUEÑO",00000000000931B,20,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085461"
447835,"2025-11-09 17:48:48",28031,"BOMBILLO ROJO 10A6A",2025533053024,6,3.98,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
447834,"2025-11-09 17:45:42",28030,"BOMBILLO AZUL 10A6F",2024030123049,6,3.98,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
447833,"2025-11-09 17:41:10",28029,"BOMBILLO ORO ROSA 10A6G",2024030123056,6,3.98,"LOCAL PRINCIPAL ","S/N
",6,0,"Inventario inicial"
447832,"2025-11-09 17:35:03",9826,"DIADEMA MODELOS VARIADOS",00000000003324A,90,0.18,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085460"
447831,"2025-11-09 17:34:25",28028,"BOMBILLO ORO ROSA 8A6G",2025533053307,18,1.49,"LOCAL PRINCIPAL ","S/N
",18,0,"Inventario inicial"
